campaign_id,campaign_name,order,url,total_clicks,unique_clicks,click_percentage,unique_click_percentage
d9d4774514,DP Daybreak 06/27/2024,2,https://www.acmemarkets.com/,13,9,0.0055272108843537416,0.007563025210084034
d9d4774514,DP Daybreak 06/27/2024,3,https://www.shopsatpenn.com/,12,8,0.00510204081632653,0.0067226890756302525
d9d4774514,DP Daybreak 06/27/2024,4,http://dominos.com/,17,15,0.007227891156462585,0.012605042016806723
48281066a3,DP Daybreak 07/04/2024,1,https://www.acmemarkets.com/,15,14,0.009282178217821782,0.016241299303944315
48281066a3,DP Daybreak 07/04/2024,2,https://universityrealtyapartments.com/,7,6,0.004331683168316832,0.0069605568445475635
48281066a3,DP Daybreak 07/04/2024,3,http://dominos.com,5,5,0.003094059405940594,0.00580046403712297
c176173068,DP Daybreak 07/11/2024,1,https://universityrealtyapartments.com/,25,19,0.008928571428571428,0.013788098693759071
c176173068,DP Daybreak 07/11/2024,2,https://www.acmemarkets.com/,22,19,0.007857142857142858,0.013788098693759071
c176173068,DP Daybreak 07/11/2024,3,https://www.shopsatpenn.com/,4,4,0.0014285714285714286,0.002902757619738752
c176173068,DP Daybreak 07/11/2024,4,http://dominos.com/,9,5,0.0032142857142857142,0.00362844702467344
e183769ca7,DP Daybreak 07/18/2024,1,https://www.shopsatpenn.com/,23,17,0.01064322073114299,0.01400329489291598
e183769ca7,DP Daybreak 07/18/2024,2,https://universityrealtyapartments.com/,17,11,0.007866728366496992,0.009060955518945634
e183769ca7,DP Daybreak 07/18/2024,3,https://www.acmemarkets.com/,14,9,0.006478482184173994,0.007413509060955519
e183769ca7,DP Daybreak 07/18/2024,4,http://dominos.com/,4,4,0.0018509949097639982,0.0032948929159802307
7c6cb42c54,DP Daybreak 07/25/2024,1,https://universityrealtyapartments.com/,13,12,0.007076755579749592,0.012
7c6cb42c54,DP Daybreak 07/25/2024,2,https://www.acmemarkets.com/,6,6,0.00326619488296135,0.006
7c6cb42c54,DP Daybreak 07/25/2024,3,https://www.shopsatpenn.com/,10,7,0.005443658138268917,0.007
7c6cb42c54,DP Daybreak 07/25/2024,4,http://dominos.com/,7,7,0.003810560696788242,0.007
d0ea28e32c,DP Daybreak 08/01/2024,1,https://universityrealtyapartments.com/,12,11,0.005973120955699353,0.010466222645099905
d0ea28e32c,DP Daybreak 08/01/2024,2,https://www.acmemarkets.com/,11,8,0.0054753608760577405,0.007611798287345386
d0ea28e32c,DP Daybreak 08/01/2024,3,https://www.shopsatpenn.com/,5,5,0.0024888003982080635,0.004757373929590866
d0ea28e32c,DP Daybreak 08/01/2024,4,http://dominos.com/,3,3,0.0014932802389248383,0.0028544243577545195
ddc76439a0,DP Daybreak 08/08/2024,1,https://www.shopsatpenn.com/,12,11,0.011639185257032008,0.01634472511144131
ddc76439a0,DP Daybreak 08/08/2024,2,https://universityrealtyapartments.com/,6,5,0.005819592628516004,0.007429420505200594
ddc76439a0,DP Daybreak 08/08/2024,3,https://www.acmemarkets.com/,6,6,0.005819592628516004,0.008915304606240713
ddc76439a0,DP Daybreak 08/08/2024,4,http://dominos.com/,11,8,0.01066925315227934,0.01188707280832095
cfbd902a70,DP Daybreak 08/15/2024,1,https://universityrealtyapartments.com/,16,14,0.008350730688935281,0.014925373134328358
cfbd902a70,DP Daybreak 08/15/2024,2,https://www.acmemarkets.com/,8,7,0.0041753653444676405,0.007462686567164179
cfbd902a70,DP Daybreak 08/15/2024,3,https://www.shopsatpenn.com/,8,7,0.0041753653444676405,0.007462686567164179
cfbd902a70,DP Daybreak 08/15/2024,4,http://dominos.com/,6,5,0.003131524008350731,0.005330490405117271
e046d23119,DP Daybreak 08/20/2024,1,https://universityrealtyapartments.com/,24,17,0.004460137520906894,0.006172839506172839
e046d23119,DP Daybreak 08/20/2024,2,http://dominos.com/,32,17,0.00594685002787586,0.006172839506172839
7f65c3da5f,DP Daybreak 08/28/2024,1,http://nextgenamerica.org,46,36,0.014075887392900856,0.01940700808625337
7f65c3da5f,DP Daybreak 08/28/2024,2,https://universityrealtyapartments.com/,14,9,0.004283965728274173,0.004851752021563342
7f65c3da5f,DP Daybreak 08/28/2024,3,http://dominos.com/,11,10,0.0033659730722154224,0.005390835579514825
0983a816de,DP Daybreak 08/29/2024,1,https://universityrealtyapartments.com/,10,10,0.005007511266900351,0.009478672985781991
0983a816de,DP Daybreak 08/29/2024,2,http://dominos.com/,2,2,0.00100150225338007,0.0018957345971563982
7b7f5d2514,DP Daybreak 08/30/24,1,https://universityrealtyapartments.com/,16,14,0.008333333333333333,0.01282051282051282
7b7f5d2514,DP Daybreak 08/30/24,2,http://dominos.com,6,5,0.003125,0.004578754578754579
a2d85f5039,DP Daybreak 09/03/2024,1,https://universityrealtyapartments.com/,23,17,0.011089681774349084,0.014592274678111588
a2d85f5039,DP Daybreak 09/03/2024,2,http://dominos.com/,9,7,0.004339440694310511,0.006008583690987125
ee4a692c9c,DP Daybreak 09/04/2024,1,https://www.lps.upenn.edu/non-degree-programs/pre-health/events?utm_campaign=pre_health_daily_pennsylvanian&utm_source=ppc&utm_medium=enews%20banner&utm_term=aug24&utm_content=pre_health_daily_pennsylvanian,18,16,0.011076923076923076,0.017699115044247787
ee4a692c9c,DP Daybreak 09/04/2024,2,https://universityrealtyapartments.com/,9,7,0.005538461538461538,0.007743362831858407
ee4a692c9c,DP Daybreak 09/04/2024,3,http://dominos.com/,5,5,0.003076923076923077,0.0055309734513274336
fd2982d097,DP Daybreak 09/05/2024,1,http://nextgenamerica.org,31,22,0.019558359621451103,0.023554603854389723
fd2982d097,DP Daybreak 09/05/2024,2,https://pennlivearts.org/events/college-students.php?utm_source=students&utm_medium=email&utm_campaign=34st,28,18,0.017665615141955835,0.019271948608137045
fd2982d097,DP Daybreak 09/05/2024,3,https://universityrealtyapartments.com/,21,15,0.013249211356466877,0.016059957173447537
fd2982d097,DP Daybreak 09/05/2024,4,http://dominos.com/,23,14,0.014511041009463722,0.014989293361884369
506570cca9,DP Daybreak 09/06/2024,1,https://universityrealtyapartments.com/,16,13,0.006672226855713094,0.009572901325478646
506570cca9,DP Daybreak 09/06/2024,2,http://dominos.com/,5,4,0.002085070892410342,0.0029455081001472753
506570cca9,DP Daybreak 09/06/2024,3,https://docs.google.com/forms/d/e/1FAIpQLSfcS0PZuVm1UWfX1JhggNO2F4UmSWbXWIKRMsszbn6oCYG0GA/viewform?usp=sf_link,10,8,0.004170141784820684,0.005891016200294551
4c7fa33a1e,DP Daybreak 09/09/2024,1,https://universityrealtyapartments.com/,78,70,0.03281447202355911,0.044585987261146494
4c7fa33a1e,DP Daybreak 09/09/2024,2,http://dominos.com/,6,4,0.002524190155658393,0.0025477707006369425
8214ce0fc4,DP Daybreak 09/10/2024,1,https://www.forwardblue.org/register?campaign=ads_ms_FWDB_20240905-PER-FlyteDesk-VoterRegistration-PA,150,111,0.03800354699771979,0.04745617785378367
8214ce0fc4,DP Daybreak 09/10/2024,2,https://universityrealtyapartments.com/,85,73,0.02153534329870788,0.031209918768704575
8214ce0fc4,DP Daybreak 09/10/2024,3,http://dominos.com/,10,8,0.002533569799847986,0.003420265070542967
f30538689e,DP Daybreak 09/11/2024,1,https://www.lps.upenn.edu/hs/pre-health?utm_campaign=pre_health_daily_pennsylvanian&utm_source=ppc&utm_medium=enews%20banner&utm_term=aug24&utm_content=pre_health_daily_pennsylvanian,94,82,0.024775962045334738,0.03552859618717504
f30538689e,DP Daybreak 09/11/2024,2,http://dominos.com/,7,6,0.0018450184501845018,0.0025996533795493936
f30538689e,DP Daybreak 09/11/2024,3,https://universityrealtyapartments.com/,6,5,0.0015814443858724301,0.002166377816291161
db472926c0,DP Daybreak 09/12/2024,1,https://kamalaharris.com/welcome-back-to-campus/?utm_medium=display&utm_source=4725973&utm_content=402985011-221197279&utm_term=127399&utm_campaign=CampusOOH-2024,194,125,0.045571999060371154,0.05223568742164647
db472926c0,DP Daybreak 09/12/2024,2,https://universityrealtyapartments.com/,72,64,0.016913319238900635,0.026744671959882994
db472926c0,DP Daybreak 09/12/2024,3,http://dominos.com,71,43,0.016678412027249238,0.017969076473046384
3ab677dadc,DP Daybreak 09/13/2024 (FRIDAY),1,https://universityrealtyapartments.com/,83,76,0.03774442928603911,0.054636951833213515
3ab677dadc,DP Daybreak 09/13/2024 (FRIDAY),2,http://dominos.com/,8,6,0.0036380172805820826,0.004313443565780014
b8e09d7361,DP Daybreak 09/16/2024 (MONDAY),1,https://global.upenn.edu/pennabroad/event/fair,88,74,0.031711711711711714,0.04539877300613497
b8e09d7361,DP Daybreak 09/16/2024 (MONDAY),2,https://universityrealtyapartments.com/,75,66,0.02702702702702703,0.04049079754601227
b8e09d7361,DP Daybreak 09/16/2024 (MONDAY),3,http://dominos.com/,4,4,0.0014414414414414415,0.00245398773006135
b20fb8e026,DP Daybreak 09/17/2024,1,https://ad.doubleclick.net/ddm/trackclk/N5778.3292267FLYTEDESK/B32459594.402985011;dc_trk_aid=594647094;dc_trk_cid=221197279;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;gdpr=${GDPR};gdpr_consent=${GDPR_CONSENT_755};ltd=;dc_tdv=1,88,78,0.031609195402298854,0.04642857142857143
b20fb8e026,DP Daybreak 09/17/2024,2,https://global.upenn.edu/pennabroad/event/fair,88,75,0.031609195402298854,0.044642857142857144
b20fb8e026,DP Daybreak 09/17/2024,3,https://universityrealtyapartments.com/,9,6,0.003232758620689655,0.0035714285714285713
b20fb8e026,DP Daybreak 09/17/2024,4,http://dominos.com/,4,4,0.0014367816091954023,0.002380952380952381
5d509b9fb9,DP Daybreak 09/18/2024,1,https://www.lps.upenn.edu/hs/pre-health?utm_campaign=pre_health_daily_pennsylvanian&utm_source=ppc&utm_medium=enews%20banner&utm_term=aug24&utm_content=p,85,77,0.032805866460825936,0.048672566371681415
5d509b9fb9,DP Daybreak 09/18/2024,2,https://global.upenn.edu/pennabroad/event/fair,73,66,0.028174450019297567,0.041719342604298354
5d509b9fb9,DP Daybreak 09/18/2024,3,https://universityrealtyapartments.com/,12,8,0.004631416441528367,0.0050568900126422255
5d509b9fb9,DP Daybreak 09/18/2024,4,http://dominos.com/,6,6,0.0023157082207641835,0.0037926675094816687
f481a080a0,DP Daybreak 09/19/2024,1,https://www.forwardblue.org/register?campaign=ads_ms_FWDB_20240905-PER-FlyteDesk-VoterRegistration-PA,91,73,0.03812316715542522,0.04942450914014895
f481a080a0,DP Daybreak 09/19/2024,2,https://global.upenn.edu/pennabroad/event/fair,9,7,0.003770423125261835,0.004739336492890996
f481a080a0,DP Daybreak 09/19/2024,3,https://universityrealtyapartments.com/,6,6,0.0025136154168412233,0.004062288422477996
f481a080a0,DP Daybreak 09/19/2024,4,http://dominos.com/,5,5,0.0020946795140343527,0.003385240352064997
97670d488e,DP Daybreak 09/20/2024,1,https://www.forwardblue.org/register?campaign=ads_ms_FWDB_20240905-PER-FlyteDesk-VoterRegistration-PA,25,15,0.01339764201500536,0.014492753623188406
97670d488e,DP Daybreak 09/20/2024,2,https://l.instagram.com/?u=https%3A%2F%2Fstudentelections-test.apps.upenn.edu%2FstudentElections%2Fjsp%2Ffast2.do&e=AT1mf4x7A9DruTffVQ1irLwEE4q_IfXHI_iy0yf2cboD9SOQapcG50_zNlKfL7fwBcb7luSsl8D2qR1wTWDgGx_a2z7eqYNUa7zGzHw,11,6,0.005894962486602358,0.005797101449275362
97670d488e,DP Daybreak 09/20/2024,3,https://global.upenn.edu/pennabroad/event/fair,6,6,0.003215434083601286,0.005797101449275362
97670d488e,DP Daybreak 09/20/2024,4,http://dominos.com/,11,7,0.005894962486602358,0.00676328502415459
d09bf18ad9,DP Daybreak 09/23/2024,1,https://universityrealtyapartments.com/,39,24,0.01867816091954023,0.02023608768971332
d09bf18ad9,DP Daybreak 09/23/2024,2,http://dominos.com/,5,5,0.0023946360153256703,0.0042158516020236085
f52532ea0c,DP Daybreak 09/24/2024,1,https://universityrealtyapartments.com/,26,15,0.009430540442509974,0.009689922480620155
f52532ea0c,DP Daybreak 09/24/2024,2,http://dominos.com/,29,20,0.01051867972433805,0.012919896640826873
4e42058e2d,DP Daybreak 09/25/2024,1,https://www.forwardblue.org/register?campaign=ads_ms_FWDB_20240905-PER-FlyteDesk-VoterRegistration-PA,96,80,0.028811524609843937,0.03681546249424758
4e42058e2d,DP Daybreak 09/25/2024,2,https://www.lps.upenn.edu/non-degree-programs/pre-health/events?utm_campaign=pre_health_daily_pennsylvanian&utm_source=ppc&utm_medium=enews%20banner&utm_term=aug24&utm_content=pre_health_daily_pennsylvanian,18,13,0.005402160864345739,0.005982512655315232
4e42058e2d,DP Daybreak 09/25/2024,3,https://universityrealtyapartments.com/,21,14,0.0063025210084033615,0.006442705936493327
4e42058e2d,DP Daybreak 09/25/2024,4,http://dominos.com/,15,10,0.004501800720288115,0.004601932811780948
f097af99df,DP Daybreak 09/26/2024 (Thursday),1,https://www.forwardblue.org/register?campaign=ads_ms_FWDB_20240905-PER-FlyteDesk-VoterRegistration-PA,18,16,0.010078387458006719,0.01556420233463035
f097af99df,DP Daybreak 09/26/2024 (Thursday),2,https://universityrealtyapartments.com/,4,4,0.0022396416573348264,0.0038910505836575876
f097af99df,DP Daybreak 09/26/2024 (Thursday),3,http://dominos.com/,8,5,0.004479283314669653,0.0048638132295719845
dcaf013c7e,DP Daybreak 09/27/2024 (FRIDAY),1,https://africana.sas.upenn.edu/events/2024/10/21/4th-annual-distinguished-lecture-african-studies,21,17,0.013662979830839297,0.01901565995525727
dcaf013c7e,DP Daybreak 09/27/2024 (FRIDAY),2,https://universityrealtyapartments.com/,4,4,0.002602472348731295,0.0044742729306487695
dcaf013c7e,DP Daybreak 09/27/2024 (FRIDAY),3,http://dominos.com,11,9,0.0071567989590110605,0.010067114093959731
f142b68c69,DP Daybreak 09/30/2024,1,https://nextgenamerica.org/register/?utm_source=keyword&utm_medium=sms&utm_campaign=OOHPA,26,20,0.01010886469673406,0.012763241863433313
f142b68c69,DP Daybreak 09/30/2024,2,https://universityrealtyapartments.com/,6,5,0.0023328149300155523,0.003190810465858328
f142b68c69,DP Daybreak 09/30/2024,3,http://dominos.com/,8,6,0.003110419906687403,0.0038289725590299937
d4ec3180be,DP Daybreak 10/01/2024,1,https://nextgenamerica.org/register/?utm_source=keyword&utm_medium=sms&utm_campaign=OOHPA,27,19,0.017635532331809273,0.020697167755991286
d4ec3180be,DP Daybreak 10/01/2024,2,https://universityrealtyapartments.com/,4,4,0.002612671456564337,0.004357298474945534
d4ec3180be,DP Daybreak 10/01/2024,3,http://dominos.com/,4,4,0.002612671456564337,0.004357298474945534
648599f8ea,DP Daybreak 10/02/2024,1,https://www.forwardblue.org/register?campaign=ads_ms_FWDB_20240905-PER-FlyteDesk-VoterRegistration-PA,32,23,0.01861547411285631,0.022094140249759846
648599f8ea,DP Daybreak 10/02/2024,2,https://www.lps.upenn.edu/non-degree-programs/pre-health/events?utm_campaign=pre_health_daily_pennsylvanian&utm_source=ppc&utm_medium=enews%20banner&utm_term=aug24&utm_content=pre_health_daily_pennsylvanian,16,9,0.009307737056428156,0.008645533141210375
648599f8ea,DP Daybreak 10/02/2024,3,https://www.sas.upenn.edu/events/penn-science-cafe-plants-warming-planet,9,6,0.005235602094240838,0.005763688760806916
648599f8ea,DP Daybreak 10/02/2024,4,https://pan-school.sas.upenn.edu/events/15-minute-climate-lectures-2,4,4,0.002326934264107039,0.0038424591738712775
648599f8ea,DP Daybreak 10/02/2024,5,http://quakercreative.com/events,7,6,0.004072134962187318,0.005763688760806916
6f3af4f1c4,DP Daybreak - 10/07/2024,1,https://www.forwardblue.org/register?campaign=ads_ms_FWDB_20240905-PER-FlyteDesk-VoterRegistration-PA,39,19,0.023911710606989576,0.021541950113378686
6f3af4f1c4,DP Daybreak - 10/07/2024,2,https://www.shopsatpenn.com/,8,7,0.004904966278356836,0.007936507936507936
6f3af4f1c4,DP Daybreak - 10/07/2024,3,https://universityrealtyapartments.com/,13,8,0.00797057020232986,0.009070294784580499
6f3af4f1c4,DP Daybreak - 10/07/2024,4,http://quakercreative.com/events,21,18,0.012875536480686695,0.02040816326530612
7d0aa44b3b,DP Daybreak 10/08/2024,1,https://www.forwardblue.org/register?campaign=ads_ms_FWDB_20240905-PER-FlyteDesk-VoterRegistration-PA,95,80,0.03281519861830743,0.04446914952751529
7d0aa44b3b,DP Daybreak 10/08/2024,2,https://www.sas.upenn.edu/events/penn-science-cafe-plants-warming-planet,76,68,0.026252158894645942,0.03779877709838799
7d0aa44b3b,DP Daybreak 10/08/2024,3,https://universityrealtyapartments.com/,12,9,0.004145077720207254,0.005002779321845469
7d0aa44b3b,DP Daybreak 10/08/2024,4,http://quakercreative.com/events,21,12,0.007253886010362694,0.006670372429127293
96d10b9ef8,DP Daybreak 10/10/2024,1,https://nextgenamerica.org/register/?utm_source=keyword&utm_medium=sms&utm_campaign=OOHPA,31,27,0.022997032640949554,0.031578947368421054
96d10b9ef8,DP Daybreak 10/10/2024,2,https://www.sas.upenn.edu/events/15-minute-climate-lectures-2,8,6,0.005934718100890208,0.007017543859649123
96d10b9ef8,DP Daybreak 10/10/2024,3,http://dominos.com/,9,5,0.0066765578635014835,0.005847953216374269
96d10b9ef8,DP Daybreak 10/10/2024,4,http://quakercreative.com/events,3,3,0.002225519287833828,0.0035087719298245615
f6de441815,DP Daybreak 10/11/2024,1,https://nextgenamerica.org/register/?utm_source=keyword&utm_medium=sms&utm_campaign=OOHPA,38,38,0.026517794836008374,0.039832285115303984
f6de441815,DP Daybreak 10/11/2024,2,https://africana.sas.upenn.edu/events/2024/10/21/4th-annual-distinguished-lecture-african-studies,6,5,0.00418702023726448,0.005241090146750524
f6de441815,DP Daybreak 10/11/2024,3,https://www.livecampusapts.com/contact/,27,16,0.01884159106769016,0.016771488469601678
f6de441815,DP Daybreak 10/11/2024,4,http://dominos.com,4,4,0.0027913468248429866,0.0041928721174004195
53905666d7,DP Daybreak 10/14/2024,1,https://nextgenamerica.org/register/?utm_source=keyword&utm_medium=sms&utm_campaign=OOHPA,52,50,0.030642309958750738,0.04440497335701599
53905666d7,DP Daybreak 10/14/2024,2,https://www.sas.upenn.edu/events/penn-science-cafe-plants-warming-planet,12,10,0.007071302298173247,0.008880994671403197
53905666d7,DP Daybreak 10/14/2024,3,https://www.livecampusapts.com/contact/,6,5,0.0035356511490866236,0.004440497335701598
53905666d7,DP Daybreak 10/14/2024,4,http://dominos.com,4,4,0.002357100766057749,0.003552397868561279
f636f03b1f,DP Daybreak 10/15/2024,1,https://nextgenamerica.org/register/?utm_source=keyword&utm_medium=sms&utm_campaign=OOHPA,72,62,0.03119584055459272,0.043085476025017375
f636f03b1f,DP Daybreak 10/15/2024,2,https://www.thelinden.life/,20,16,0.008665511265164644,0.011118832522585128
f636f03b1f,DP Daybreak 10/15/2024,3,https://www.shopsatpenn.com/,16,11,0.006932409012131715,0.007644197359277276
f636f03b1f,DP Daybreak 10/15/2024,4,http://dominos.com,18,17,0.00779896013864818,0.0118137595552467
8efdff2af4,DP Daybreak 10/16/2024,1,https://www.forwardblue.org/register?campaign=ads_ms_FWDB_20240905-PER-FlyteDesk-VoterRegistration-PA,142,99,0.055231427460132244,0.06203007518796992
8efdff2af4,DP Daybreak 10/16/2024,2,https://www.sas.upenn.edu/events/15-minute-climate-lectures-2,25,22,0.009723842862699339,0.013784461152882205
8efdff2af4,DP Daybreak 10/16/2024,3,https://dpn.ceo.getsnworks.com/ceo/content/823c6854-cfd2-4cec-afed-ce69d5b9465f,352,140,0.1369117075068067,0.08771929824561403
8efdff2af4,DP Daybreak 10/16/2024,4,https://www.penn.museum/events/recharge?utm_campaign=programs&utm_source=email&utm_medium=daily%20pennsylvanian&utm_term=mmr&utm_content=october%202024,16,11,0.006223259432127577,0.006892230576441102
8efdff2af4,DP Daybreak 10/16/2024,5,https://www.lps.upenn.edu/hs/pre-health?utm_campaign=pre_health_daily_pennsylvanian&utm_source=ppc&utm_medium=enews%20banner&utm_term=aug24&utm_content=pre_health_daily_pennsylvanian,17,16,0.0066122131466355505,0.010025062656641603
d97a77e7f2,DP Daybreak 10/17/2024,1,http://nextgenamerica.org,155,136,0.029168234851336093,0.04328453214513049
d97a77e7f2,DP Daybreak 10/17/2024,2,http://dominos.com/,422,241,0.07941287165976665,0.07670273711012095
d97a77e7f2,DP Daybreak 10/17/2024,3,https://universityrealtyapartments.com/,127,56,0.023899134362062476,0.01782304264799491
7883d4ee30,DP Daybreak 10/18/2024,1,http://nextgenamerica.org/,99,88,0.03996770286637061,0.05402087170042971
7883d4ee30,DP Daybreak 10/18/2024,2,https://universityrealtyapartments.com/,15,9,0.006055712555510699,0.0055248618784530384
7883d4ee30,DP Daybreak 10/18/2024,3,http://dominos.com/,8,3,0.003229713362939039,0.001841620626151013
31eebde78f,DP Daybreak 10/21/2024,1,https://www.forwardblue.org/register?campaign=ads_ms_FWDB_20240905-PER-FlyteDesk-VoterRegistration-PA,5,5,0.058823529411764705,0.07936507936507936
31eebde78f,DP Daybreak 10/21/2024,2,https://nextgenamerica.org/vote/?utm_source=ad-flytedesk&utm_campaign=abortion,0,0,0.0,0.0
31eebde78f,DP Daybreak 10/21/2024,3,https://nextgenamerica.org/pennsylvania-general-election-voting-guide-2024/?utm_source=web&utm_medium=email&utm_campaign=OOHPA,0,0,0.0,0.0
fc6a20350c,DP Daybreak 10/21/2024 (copy 01),1,https://www.forwardblue.org/register?campaign=ads_ms_FWDB_20240905-PER-FlyteDesk-VoterRegistration-PA,65,61,0.043074884029158385,0.057547169811320756
fc6a20350c,DP Daybreak 10/21/2024 (copy 01),2,https://nextgenamerica.org/vote/?utm_source=ad-flytedesk&utm_campaign=abortion,5,5,0.0033134526176275677,0.0047169811320754715
fc6a20350c,DP Daybreak 10/21/2024 (copy 01),3,https://nextgenamerica.org/pennsylvania-general-election-voting-guide-2024/?utm_source=web&utm_medium=email&utm_campaign=OOHPA,9,6,0.005964214711729622,0.005660377358490566
78d4877c10,DP Daybreak 10/22/2024,1,https://nextgenamerica.org/vote/?utm_source=ad-flytedesk&utm_campaign=abortion,155,130,0.05866767600302801,0.07415858528237307
78d4877c10,DP Daybreak 10/22/2024,2,https://urldefense.com/v3/__https://theDP.us2.list-manage.com/track/click?u=a96885e3aa3f8131c872ee329&id=ddd0bd9a5f&e=d5e786c87c__;!!IBzWLUs!QN2Fr361fgGZ9OBsk1NJEAqnHnzBnX5A0cHnyrkIz74VtezonyrPZbvY1bXk7DSCh5U-9lzcg-lpsP6nFGMiIVER$,191,137,0.07229371688115065,0.07815173987450086
78d4877c10,DP Daybreak 10/22/2024,3,https://nextgenamerica.org/vote/?utm_source=ad-flytedesk&utm_campaign=climate,6,5,0.002271006813020439,0.002852253280091272
78d4877c10,DP Daybreak 10/22/2024,4,https://nextgenamerica.org/pennsylvania-general-election-voting-guide-2024/?utm_source=web&utm_medium=email&utm_campaign=OOHPA,5,5,0.0018925056775170325,0.002852253280091272
78d4877c10,DP Daybreak 10/22/2024,5,https://www.shopsatpenn.com/,5,5,0.0018925056775170325,0.002852253280091272
b207d12ded,DP Daybreak 10/23/2024,1,https://nextgenamerica.org/vote/?utm_source=ad-flytedesk&utm_campaign=climate,73,66,0.024422883907661425,0.03488372093023256
b207d12ded,DP Daybreak 10/23/2024,2,https://nextgenamerica.org/vote/?utm_source=ad-flytedesk&utm_campaign=costs,6,6,0.0020073603211776514,0.003171247357293869
b207d12ded,DP Daybreak 10/23/2024,3,https://www.lps.upenn.edu/non-degree-programs/pre-health/events?utm_campaign=pre_health_daily_pennsylvanian&utm_source=ppc&utm_medium=enews%20banner&utm_term=aug24&utm_content=pre_health_daily_pennsylvanian,4,4,0.0013382402141184342,0.0021141649048625794
b207d12ded,DP Daybreak 10/23/2024,4,https://host.nxt.blackbaud.com/donor-form/?svcid=tcs&formId=ab9c0c00-775d-4569-bd3d-d50a1cfce308&envid=p-BbGbRoTNyEqlmBrbIkE5nw&zone=usa,11,8,0.0036801605888256944,0.004228329809725159
43d74a8ab3,DP Daybreak 10/24/2024,1,https://nextgenamerica.org/vote/?utm_source=ad-flytedesk&utm_campaign=costs,88,83,0.03536977491961415,0.05327342747111682
43d74a8ab3,DP Daybreak 10/24/2024,2,https://nextgenamerica.org/pennsylvania-general-election-voting-guide-2024/?utm_source=web&utm_medium=email&utm_campaign=OOHPA,56,55,0.022508038585209004,0.03530166880616174
43d74a8ab3,DP Daybreak 10/24/2024,3,https://www.voteamerica.org/students/,7,5,0.0028135048231511255,0.003209242618741977
43d74a8ab3,DP Daybreak 10/24/2024,4,http://dominos.com/,8,7,0.003215434083601286,0.004492939666238768
95f7f3871e,DP Daybreak 10/25/2024,1,https://nextgenamerica.org/vote/?utm_source=ad-flytedesk&utm_campaign=climate,153,101,0.06317093311312964,0.06491002570694088
95f7f3871e,DP Daybreak 10/25/2024,2,https://nextgenamerica.org/pennsylvania-general-election-voting-guide-2024/?utm_source=web&utm_medium=email&utm_campaign=OOHPA,9,9,0.0037159372419488025,0.005784061696658098
95f7f3871e,DP Daybreak 10/25/2024,3,https://host.nxt.blackbaud.com/donor-form/?svcid=tcs&formId=7c845436-5de8-4e1d-acc6-9ccb2919ff5e&envid=p-BbGbRoTNyEqlmBrbIkE5nw&zone=usa,89,47,0.03674649050371594,0.030205655526992288
a1f2398905,DP Daybreak 10/28/2024,1,https://www.voteamerica.org/students/,72,59,0.03059923501912452,0.04002713704206241
a1f2398905,DP Daybreak 10/28/2024,2,https://nextgenamerica.org/pennsylvania-general-election-voting-guide-2024/?utm_source=web&utm_medium=email&utm_campaign=OOHPA,4,4,0.0016999575010624734,0.0027137042062415195
a1f2398905,DP Daybreak 10/28/2024,3,https://nextgenamerica.org/vote/?utm_source=ad-flytedesk&utm_campaign=abortion,6,6,0.0025499362515937103,0.004070556309362279
a1f2398905,DP Daybreak 10/28/2024,4,http://voteamerica.org/students,6,5,0.0025499362515937103,0.0033921302578018998
a1f2398905,DP Daybreak 10/28/2024,5,https://universitycityhousing.com/,3,3,0.0012749681257968552,0.0020352781546811396
a1f2398905,DP Daybreak 10/28/2024,6,https://www.universitycityassociates.com/corporate-contact/,6,5,0.0025499362515937103,0.0033921302578018998
bf3eae8de0,DP Daybreak 10/29/2024,1,https://www.voteamerica.org/students/,144,130,0.03936577364680153,0.05114083398898505
bf3eae8de0,DP Daybreak 10/29/2024,2,https://nextgenamerica.org/vote/?utm_source=ad-flytedesk&utm_campaign=climate,69,63,0.0188627665390924,0.024783634933123525
bf3eae8de0,DP Daybreak 10/29/2024,3,https://nextgenamerica.org/vote/?utm_source=ad-flytedesk&utm_campaign=costs,6,5,0.0016402405686167304,0.001966955153422502
bf3eae8de0,DP Daybreak 10/29/2024,4,https://www.thelinden.life/,7,5,0.0019136139967195188,0.001966955153422502
bf3eae8de0,DP Daybreak 10/29/2024,5,https://nextgenamerica.org/pennsylvania-general-election-voting-guide-2024/?utm_source=web&utm_medium=email&utm_campaign=OOHPA,3,3,0.0008201202843083652,0.0011801730920535012
bf3eae8de0,DP Daybreak 10/29/2024,6,https://www.shopsatpenn.com/,9,5,0.0024603608529250955,0.001966955153422502
d1863cd703,DP Daybreak 10/30/2024,1,https://www.voteamerica.org/students/,145,122,0.051381998582565556,0.061960385982732354
d1863cd703,DP Daybreak 10/30/2024,2,https://nextgenamerica.org/pennsylvania-general-election-voting-guide-2024/?utm_source=web&utm_medium=email&utm_campaign=OOHPA,26,15,0.009213323883770375,0.007618080243778568
d1863cd703,DP Daybreak 10/30/2024,3,https://nextgenamerica.org/vote/?utm_source=ad-flytedesk&utm_campaign=costs,6,5,0.002126151665485471,0.0025393600812595226
